ID Number,Year,House,Gender,Interested,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
2613,Senior,Leverett,Female,Men,C,D,B,C,D,D,C,A,B,B,E,A,B,E,B,C,B,A,D,C,B,E,B,B,C,A,E,B,D,B,C
2614,Sophomore,Mather,Male,Women,C,C,C,D,E,C,B,E,B,E,B,B,E,A,B,D,C,E,C,E,A,D,E,E,E,E,B,C,B,C,D
2615,Freshman,Thayer,Female,Men,C,A,B,D,D,E,D,D,B,A,C,C,B,C,E,C,B,E,E,D,C,A,A,D,B,C,B,A,B,B,C
2616,Junior,Leverett,Female,Men,E,D,D,D,B,E,C,B,B,A,B,D,D,A,C,B,D,D,E,C,C,B,A,C,C,E,C,A,C,D,A
2617,Freshman,Canaday,Male,Women,A,C,A,D,D,B,E,B,C,C,D,B,D,D,E,D,A,B,B,E,D,D,C,C,C,B,C,D,B,A,A
2618,Junior,Lowell,Female,Men,B,E,B,E,A,C,C,C,B,C,C,A,D,C,B,E,E,B,D,B,A,E,B,E,C,E,A,D,D,B,C
2619,Grad Student,None,Male,Women,D,C,C,D,B,D,B,B,C,A,B,C,D,D,E,B,E,A,C,E,D,C,D,E,C,A,C,B,D,B,C
2620,Junior,Eliot,Male,Women,D,D,E,E,D,A,C,E,B,D,E,A,A,D,C,E,B,D,E,C,A,C,A,D,C,A,C,D,C,B,C
2621,Sophomore,Winthrop,Female,Women,D,A,A,E,B,A,D,D,B,A,D,A,E,C,E,B,A,B,A,B,D,D,C,A,B,E,A,A,E,A,D
2622,Senior,Pforzheimer,Male,Women,E,B,D,B,D,B,C,B,D,E,E,E,E,D,C,D,C,E,A,D,B,B,B,E,B,D,A,D,D,E,C
2623,Freshman,Pennypacker,Female,Men,D,D,A,E,B,D,D,C,B,A,A,B,E,C,E,B,D,D,C,C,E,A,E,D,A,E,A,E,D,B,D
2624,Sophomore,Eliot,Female,Men,C,E,B,A,E,A,A,C,B,C,A,C,A,C,B,C,B,D,E,E,B,B,B,B,A,A,C,B,D,E,B
2625,Freshman,Holworthy,Male,Women,E,C,C,B,C,A,B,D,B,E,B,D,E,C,B,E,E,A,D,E,C,E,E,E,A,B,C,D,D,B,C
2626,Senior,Quincy,Male,Women,C,C,B,C,E,D,A,E,E,A,E,B,C,D,E,C,D,E,D,C,D,C,A,D,D,C,B,E,C,B,E
2627,Junior,Mather,Male,Men,C,B,B,A,A,A,B,B,A,C,C,B,E,D,E,D,B,C,C,B,C,E,E,C,E,C,A,D,C,B,E
2628,Sophomore,Mather,Female,Men,C,E,B,E,E,B,D,E,B,C,A,B,B,D,D,E,B,A,D,C,D,A,E,E,C,A,C,B,C,E,B
2630,Senior,Mather,Male,Women,E,D,A,D,D,D,C,E,B,D,E,E,C,A,E,A,B,E,C,E,B,E,E,D,B,E,D,B,B,B,D
2631,Junior,Quincy,Male,Women,B,E,E,B,E,D,A,D,B,B,B,E,C,A,D,A,B,A,D,E,E,A,E,E,C,E,B,B,C,B,C
2632,Junior,Kirkland,Male,Women,C,E,B,D,A,B,B,E,E,A,A,B,E,C,D,D,D,D,A,C,B,E,D,C,D,C,B,B,A,B,E
2633,Sophomore,Quincy,Male,Women,D,B,A,C,C,A,B,D,B,B,B,B,B,E,E,A,B,E,C,C,D,E,D,A,B,E,E,B,C,A,B
2634,Senior,Mather,Female,Men,D,A,E,E,D,C,D,A,B,D,C,B,B,C,E,E,D,D,C,C,A,C,E,E,A,C,A,D,A,E,A
2635,Senior,Cabot,Male,Women,C,C,D,D,B,B,B,C,B,B,B,C,B,C,A,D,C,A,B,A,D,A,A,A,A,B,A,D,A,A,D
2636,Freshman,Matthews,Female,Men,C,B,D,D,D,A,D,D,B,D,E,B,D,C,E,E,D,B,E,C,B,A,B,E,A,C,C,D,C,B,D
2637,Senior,Eliot,Male,Men,C,B,B,D,E,E,B,D,C,B,C,A,B,C,E,E,B,D,A,E,D,D,A,B,A,B,E,D,A,B,C
2638,Sophomore,Kirkland,Female,Men,A,C,B,D,E,D,A,B,B,B,A,A,B,C,B,A,B,A,D,B,A,C,E,B,C,D,E,B,A,B,D
2639,Sophomore,Eliot,Male,Women,C,C,E,B,C,D,B,B,B,D,B,B,D,C,E,E,E,D,C,B,D,D,D,A,C,E,B,D,D,B,B
2640,Sophomore,Leverett,Female,Men,C,B,A,B,A,A,B,A,E,E,E,B,E,C,E,B,C,A,C,E,D,D,C,C,C,D,A,B,D,E,D
2642,Freshman,Wigglesworth,Female,Men,C,E,B,E,E,C,E,D,B,C,A,B,D,C,B,B,D,D,C,C,A,E,B,E,A,B,A,B,C,A,B
2643,Freshman,Greenough,Male,Women,D,C,B,D,D,D,B,A,B,D,E,E,D,B,B,D,E,D,C,C,D,A,E,B,A,C,D,A,A,C,B
2644,Senior,Winthrop,Female,Men,C,C,B,D,C,D,A,D,A,B,A,C,B,E,D,B,C,E,A,C,A,B,A,C,E,C,E,E,D,C,B
2645,Sophomore,Cabot,Female,Men,D,E,D,B,D,E,A,A,B,A,E,C,E,C,E,E,C,E,D,B,D,B,A,B,A,A,B,B,B,E,D
2646,Freshman,Matthews,Female,Both,D,E,D,B,D,E,B,A,C,D,B,C,B,E,E,E,E,A,C,B,D,E,A,C,B,A,E,A,B,B,C
2647,Senior,Adams,Male,Women,E,E,B,D,E,A,B,D,B,C,E,B,B,C,E,E,D,D,D,C,A,E,E,D,A,C,B,E,B,A,C
2648,Senior,Mather,Female,Men,E,D,B,D,A,B,A,D,B,B,D,C,D,D,E,B,B,A,C,E,A,E,B,C,C,E,C,A,B,E,B
2649,Freshman,Canaday,Female,Men,E,B,A,D,A,C,B,A,C,B,D,B,E,C,E,D,B,A,C,C,D,C,B,A,A,C,A,C,C,E,D
2650,Freshman,Pennypacker,Male,Women,D,C,D,E,D,D,B,D,B,B,D,C,B,C,E,B,D,D,C,E,D,E,B,E,C,E,E,D,D,E,A
2651,Senior,Mather,Male,Women,C,E,D,D,E,A,D,B,D,C,B,A,D,D,E,D,B,E,B,E,A,B,B,E,C,E,C,D,A,C,A
2652,Senior,Mather,Female,Men,D,E,D,C,B,A,A,A,B,D,B,A,D,E,A,E,D,B,D,C,D,C,E,B,A,E,A,A,A,D,D
2653,Sophomore,Pforzheimer,Male,Women,A,B,D,E,E,A,B,D,A,D,A,B,B,C,E,E,B,D,C,C,D,D,E,A,A,C,A,E,C,A,C
2654,Sophomore,Pforzheimer,Male,Women,E,D,B,E,C,B,C,D,E,C,E,B,E,E,E,D,E,E,D,D,B,E,E,D,B,D,C,D,A,B,E
2655,Junior,None,Female,Men,C,E,A,C,C,C,D,B,C,E,C,C,C,C,E,D,B,A,B,D,D,C,D,D,C,A,A,A,A,A,C
2656,Junior,Pforzheimer,Female,Men,E,E,C,D,B,A,B,D,C,A,E,A,B,A,C,E,E,E,C,C,D,E,E,D,C,A,E,E,B,B,D
2658,Senior,Adams,Female,Men,C,B,D,D,D,A,A,A,B,E,A,A,B,C,D,E,D,D,D,B,C,E,E,E,C,B,E,B,E,A,B
2659,Senior,Adams,Female,Men,C,A,B,D,E,C,B,D,B,E,B,A,A,C,D,E,D,D,D,B,C,A,B,E,C,A,E,D,B,C,C
2660,Senior,Adams,Female,Men,C,B,D,D,B,B,A,B,A,A,C,B,C,C,E,E,D,D,E,D,E,A,E,A,C,B,D,C,A,B,E
2661,Sophomore,Winthrop,Male,Women,D,E,B,D,E,E,B,B,E,D,D,A,D,A,E,E,E,B,A,E,D,C,D,A,C,E,C,B,D,A,C
2662,Freshman,Canaday,Female,Men,B,A,B,E,D,E,D,E,E,D,A,C,E,C,E,E,E,D,C,E,D,E,C,E,A,E,E,E,D,A,B
2663,Freshman,Wigglesworth,Male,Women,C,B,E,A,A,D,C,B,B,A,A,A,D,A,E,D,E,A,D,E,A,C,A,B,C,E,B,A,A,A,D
2664,Senior,Mather,Female,Men,D,E,D,D,D,D,A,D,C,A,D,C,B,B,D,E,E,B,D,C,D,C,E,D,B,C,E,D,D,A,D
2665,Sophomore,Winthrop,Male,Women,C,C,D,D,A,D,C,D,B,A,C,C,D,D,E,D,B,B,C,C,D,C,D,B,E,D,B,B,B,B,B
2666,Freshman,Stoughton,Male,Women,A,D,B,C,E,A,C,E,B,E,B,C,C,A,E,D,B,B,B,E,B,C,E,C,A,E,B,B,C,B,D
2667,Senior,Adams,Male,Women,C,E,A,E,E,B,D,B,D,C,E,E,B,E,B,C,B,A,A,B,B,C,A,E,D,A,D,A,C,E,B
2668,Senior,Quincy,Male,Women,E,E,D,E,E,B,B,A,C,B,C,E,D,C,E,D,E,E,E,D,B,D,B,C,C,B,E,B,A,A,B
2669,Junior,Cabot,Male,Women,A,E,E,A,D,E,B,D,B,D,D,E,C,C,E,B,A,C,E,E,A,D,D,E,C,E,D,B,E,A,D
2670,Junior,Dunster,Male,Women,E,E,A,C,A,C,D,E,B,B,A,E,D,D,D,E,A,A,D,E,D,A,A,C,B,D,B,B,B,B,E
2671,Alum,None,Female,Men,E,C,A,B,E,D,B,D,B,A,E,B,B,C,B,A,B,D,E,B,A,E,B,D,A,E,A,E,C,B,D
2672,Freshman,Canaday,Female,Men,C,C,B,C,E,B,A,E,B,E,D,C,E,C,E,B,D,C,E,E,E,C,E,E,E,A,A,B,D,A,B
2673,Sophomore,Leverett,Male,Women,C,E,A,D,A,E,D,D,B,E,C,C,B,B,E,B,A,B,A,E,D,D,A,C,A,A,A,D,E,E,D
2674,Junior,Lowell,Female,Men,E,C,B,A,A,A,A,A,C,C,E,B,D,C,D,C,B,A,E,C,E,E,A,D,A,E,A,D,D,A,C
2675,Junior,Lowell,Female,Men,C,A,D,E,B,A,B,B,E,A,B,B,B,C,E,E,B,A,D,B,E,C,B,E,A,E,A,D,D,A,D
2676,Freshman,Canaday,Female,Women,C,B,A,B,E,E,D,D,B,D,C,C,B,C,D,B,E,B,C,C,D,B,E,E,A,A,E,B,D,A,D
2677,Freshman,Thayer,Female,Men,C,C,A,E,A,B,E,E,B,A,E,C,C,E,E,A,B,D,D,D,E,E,E,B,C,B,B,C,B,B,E
2678,Freshman,Lionel,Male,Women,B,B,B,D,B,B,E,A,E,D,D,D,D,B,E,E,B,E,B,A,E,B,B,E,C,B,E,C,A,D,A
2679,Junior,Leverett,Female,Men,B,A,D,A,D,B,B,C,B,A,B,C,A,D,E,A,B,A,C,A,A,E,E,A,A,A,A,B,C,A,A
2680,Senior,Eliot,Female,Men,C,A,B,D,B,B,D,A,B,B,C,A,D,C,E,C,E,E,C,E,D,A,A,B,A,E,A,A,D,E,B
2681,Junior,Currier,Female,Men,D,E,B,E,D,C,B,D,B,B,E,A,B,E,D,A,D,A,C,E,C,C,B,B,A,C,A,D,C,B,D
2682,Senior,Dunster,Male,Women,D,A,D,E,D,E,B,D,C,A,C,B,B,C,E,D,D,D,C,B,E,E,D,A,C,A,E,D,A,E,E
2683,Senior,Dunster,Male,Women,E,C,B,C,D,E,D,E,B,B,B,C,E,C,B,A,B,D,D,E,B,B,A,E,A,E,C,B,D,B,E
2684,Junior,Currier,Female,Both,B,B,B,D,E,A,B,A,B,B,B,B,B,B,E,D,E,A,A,C,D,D,D,B,C,E,E,A,B,A,D
2685,Senior,Dunster,Male,Women,D,B,E,D,D,D,D,E,B,C,A,B,D,E,E,D,E,E,B,D,C,A,E,E,C,B,C,E,C,A,E
2686,Senior,Winthrop,Female,Men,C,B,C,D,D,A,B,A,C,D,E,C,D,E,E,B,C,A,E,B,D,C,D,E,B,E,B,D,A,B,D
2687,Sophomore,Eliot,Male,Women,B,E,D,B,B,D,A,D,D,E,B,E,C,D,B,A,B,C,E,C,B,E,B,B,B,A,B,E,E,B,C
2688,Junior,Leverett,Female,Men,C,B,A,E,A,E,A,E,C,B,B,C,D,C,C,D,C,A,A,A,E,B,E,A,B,C,E,D,D,B,C
2689,Junior,Pforzheimer,Female,Men,C,D,A,E,E,A,B,B,B,A,D,A,D,C,B,E,E,A,E,C,D,C,D,B,A,B,D,D,A,C,B
2691,Senior,Lowell,Female,Men,B,E,B,C,A,A,A,A,B,C,A,B,A,C,B,A,D,A,E,C,B,D,E,B,A,E,B,B,A,A,C
2692,Senior,Dunster,Female,Men,C,B,B,C,C,A,D,A,B,B,E,C,D,D,D,E,B,A,D,E,A,D,E,B,C,C,D,D,D,B,D
2693,Freshman,Holworthy,Female,Men,D,D,B,E,E,C,B,D,B,A,B,C,C,C,D,C,C,D,A,E,B,C,B,E,C,B,E,D,D,E,A
2696,Freshman,Holworthy,Female,Men,C,A,B,B,A,D,E,D,A,E,B,A,B,E,E,C,B,B,C,D,D,A,E,C,A,A,A,A,A,D,B
2698,Senior,Cabot,Male,Men,D,E,C,B,E,E,C,E,E,A,A,B,C,C,E,E,E,D,E,D,D,E,B,B,C,D,B,E,B,A,B
2699,Freshman,Grays,Male,Women,E,D,B,B,E,D,E,D,B,D,C,E,C,E,E,D,E,A,D,E,A,E,E,E,E,D,A,A,A,B,D
2700,Freshman,Greenough,Female,Men,C,C,B,D,B,D,B,D,B,A,D,B,B,E,A,B,B,D,C,C,A,E,A,D,A,E,B,B,C,A,E
2701,Freshman,Mower,Male,Women,E,B,B,E,E,A,B,E,B,E,D,C,D,D,E,D,B,E,D,E,A,C,E,E,A,A,C,B,D,A,B
2702,Junior,Mather,Female,Men,D,D,A,C,A,C,A,D,E,D,E,B,D,A,C,E,A,A,D,B,D,B,E,E,C,A,A,B,C,B,D
2703,Freshman,Mower,Male,Men,C,A,C,D,E,C,A,D,E,D,D,E,B,C,E,A,D,E,B,C,D,E,E,B,A,B,E,B,E,E,B
2704,Senior,Kirkland,Male,Women,B,A,C,E,D,D,C,C,D,E,A,A,B,C,E,E,D,A,C,D,B,A,D,A,A,D,B,D,E,B,B
2705,Alum,Winthrop,Female,Men,C,B,A,D,A,A,D,C,E,B,A,D,C,D,E,E,A,D,E,A,A,D,E,A,D,A,A,D,E,E,C
2706,Freshman,Canaday,Male,Women,D,B,C,D,C,D,C,E,B,A,B,A,C,A,E,E,E,A,D,E,D,D,D,B,B,E,D,A,C,A,D
2707,Sophomore,Leverett,Male,Women,C,B,E,B,C,E,B,D,B,E,C,C,C,C,E,D,E,B,D,A,A,C,E,E,B,C,B,A,C,B,D
2709,Freshman,Wigglesworth,Male,Both,C,A,A,A,B,B,B,C,E,D,D,B,D,C,E,A,B,B,D,E,C,E,E,C,E,E,A,B,D,A,C
2710,Sophomore,Mather,Male,Women,C,C,E,D,B,C,D,A,B,B,C,D,B,E,A,B,E,B,C,B,C,D,C,A,C,C,B,D,A,A,C
2712,Sophomore,Kirkland,Male,Women,C,E,D,D,D,A,B,D,B,A,E,B,B,C,D,A,A,E,D,C,E,D,E,E,E,E,A,B,C,A,C
2713,Junior,Cabot,Female,Men,D,A,D,E,E,E,D,D,E,E,A,B,B,C,D,B,D,D,C,C,D,E,A,E,A,E,C,C,D,B,B
2715,Sophomore,Winthrop,Male,Women,C,E,C,B,E,D,B,D,B,B,E,B,B,D,E,E,A,D,D,A,B,E,E,B,A,B,E,C,B,D,E
2716,Senior,Currier,Female,Men,C,B,B,D,D,A,D,B,C,B,B,C,C,E,D,A,A,C,B,A,D,D,E,A,B,D,B,D,A,D,D
2717,Senior,Canaday,Female,Both,C,E,E,D,E,A,B,D,B,C,A,E,E,C,B,D,D,D,D,C,A,E,A,E,C,B,E,B,A,B,D
2718,Senior,Pforzheimer,Male,Women,A,E,D,E,E,A,B,E,E,A,E,A,D,B,E,E,E,D,D,C,B,D,B,E,C,B,C,B,D,A,E
2719,Senior,Eliot,Female,Men,D,E,B,A,D,C,D,D,E,A,A,B,B,C,D,D,E,A,E,A,C,E,B,D,B,E,A,B,C,A,B
2720,Senior,Mather,Female,Men,C,E,D,B,A,B,A,E,B,B,A,E,B,C,D,A,E,B,C,C,A,C,A,E,A,A,B,A,B,A,E
2721,Senior,Mather,Female,Men,A,A,B,E,B,E,A,E,B,B,B,E,B,D,A,E,E,B,D,E,E,A,B,C,C,D,E,C,D,A,C
2722,Freshman,Canaday,Male,Women,E,D,C,E,E,D,B,C,E,B,A,D,E,A,A,A,D,E,D,E,B,A,A,A,D,E,A,A,B,C,E
2724,Freshman,Canaday,Male,Women,E,D,B,D,E,D,B,B,C,B,B,C,A,C,B,B,B,D,B,C,D,C,E,A,E,E,A,B,B,A,B
2725,Junior,Pforzheimer,Female,Men,C,B,E,B,E,E,B,C,E,B,E,B,E,E,D,D,C,A,E,C,D,D,C,D,C,E,E,A,B,A,B
2726,Freshman,Grays,Female,Men,D,E,D,E,E,D,B,D,B,A,C,B,E,C,D,E,B,E,D,C,C,E,B,E,E,E,C,B,D,B,D
2727,Senior,Kirkland,Female,Men,A,E,C,C,C,D,B,D,A,E,B,B,B,E,D,D,C,C,A,C,D,E,A,B,A,D,E,C,B,A,D
2728,Senior,Lowell,Male,Women,C,D,B,C,D,B,D,C,B,B,C,C,D,A,E,D,B,D,A,E,A,D,E,E,E,E,B,D,C,B,D
2729,Freshman,Holworthy,Male,Women,C,E,D,E,D,D,D,E,B,A,A,B,C,E,C,B,B,A,D,E,D,D,E,D,B,A,C,D,C,B,D
2730,Junior,Dunster,Female,Men,B,B,A,C,E,A,B,E,B,C,B,C,D,C,B,C,E,D,E,C,C,E,D,B,C,A,E,D,E,A,B
2732,Freshman,Thayer,Male,Women,D,B,B,D,B,E,B,E,B,E,A,B,B,A,E,A,E,E,B,B,D,D,A,E,E,A,C,D,B,A,B
2733,Sophomore,Quincy,Female,Women,B,E,B,D,D,A,E,C,E,D,D,B,E,C,D,B,B,D,C,E,D,D,B,E,A,E,C,E,E,B,C
2734,Sophomore,Lowell,Female,Men,C,B,A,B,B,E,E,A,B,B,D,E,E,D,E,D,D,A,A,E,D,C,D,E,A,C,B,B,C,A,D
2735,Freshman,Straus,Female,Men,D,A,D,A,D,B,E,A,E,A,D,A,B,C,B,E,D,A,E,B,D,E,A,E,A,B,A,E,B,A,B
2736,Sophomore,Cabot,Female,Men,D,B,C,D,B,C,C,A,C,A,E,D,A,C,D,E,E,D,D,B,D,B,A,A,B,C,D,B,A,A,E
2737,Senior,Lowell,Male,Women,E,D,A,D,D,D,D,D,B,D,A,B,D,A,C,E,B,B,C,D,C,D,E,C,C,E,E,B,D,B,B
2738,Freshman,Holworthy,Male,Women,B,E,E,E,E,B,B,C,B,D,B,D,C,D,E,E,A,D,C,A,E,E,B,A,B,E,D,D,A,D,B
2740,Junior,None,Female,Men,C,A,D,B,E,A,D,D,D,B,B,B,B,C,D,E,D,D,D,C,E,A,E,B,A,C,A,D,D,A,D
2741,Junior,Mather,Male,Women,D,E,B,B,C,D,B,B,B,A,A,C,D,C,D,D,B,A,B,D,D,C,E,E,A,A,B,E,D,B,B
2742,Sophomore,Kirkland,Female,Men,B,B,D,B,B,A,B,B,A,B,B,E,D,D,B,D,E,E,D,D,B,A,B,D,B,B,E,D,B,C,C
2743,Freshman,Weld,Male,Women,E,C,B,C,C,C,D,B,C,A,B,D,B,D,E,D,B,B,D,B,B,C,E,D,B,E,B,A,B,A,B
2744,Freshman,Thayer,Female,Men,D,C,D,C,D,C,B,A,E,A,A,B,D,A,B,B,A,D,D,B,D,D,C,D,B,C,B,D,A,B,D
2745,Freshman,Hollis,Female,Men,E,B,D,D,D,C,B,D,B,B,D,C,D,D,B,E,D,B,E,C,A,B,E,A,A,B,B,D,C,A,A
2746,Senior,Kirkland,Male,Women,C,E,E,D,D,D,B,D,B,B,B,B,A,E,D,E,E,D,D,C,E,C,D,E,A,B,A,B,E,A,C
2747,Junior,Leverett,Male,Women,B,E,C,E,E,A,A,E,B,A,B,E,C,E,E,E,B,E,D,E,A,D,E,E,C,E,C,B,C,A,E
2748,Senior,Adams,Female,Men,C,D,E,B,E,A,A,D,E,E,D,B,E,D,C,D,D,E,E,A,E,A,D,D,B,D,A,E,B,B,D
2749,Junior,Cabot,Female,Men,C,B,D,D,E,A,A,B,B,D,A,C,B,D,E,C,E,D,C,B,D,A,A,D,A,E,E,D,A,A,D
2750,Freshman,Canaday,Female,Men,A,A,B,B,C,E,C,E,D,D,D,E,B,D,E,A,D,D,A,C,A,B,B,B,A,C,D,B,A,C,D
2751,Junior,Quincy,Male,Women,C,E,A,D,C,E,B,B,A,B,E,C,D,C,A,B,A,E,C,D,A,C,E,A,B,D,B,A,C,D,D
2752,Senior,Mather,Male,Women,A,C,D,E,D,D,B,D,E,B,A,B,B,C,E,E,D,E,D,E,D,E,E,D,C,E,B,B,D,E,A
2753,Junior,Adams,Female,Men,A,E,B,A,B,C,A,D,E,B,C,A,E,C,E,B,B,A,C,D,D,E,A,D,B,E,B,B,A,E,C
2754,Senior,Cabot,Male,Women,B,A,E,B,B,A,A,E,C,E,E,D,A,A,C,E,D,B,C,A,E,B,D,A,A,E,C,A,C,B,E
2755,Junior,Quincy,Male,Women,C,B,D,E,E,E,E,B,E,E,A,E,D,E,E,D,E,E,B,E,D,C,B,A,C,E,B,D,E,B,C
2756,Junior,Quincy,Male,Men,D,E,B,B,E,D,B,D,B,A,A,C,D,D,E,D,D,D,A,E,C,B,E,E,D,A,A,D,E,B,D
2757,Freshman,Straus,Male,Women,A,C,B,C,A,B,B,E,D,D,C,E,D,D,E,D,D,B,D,A,E,A,D,D,B,A,A,C,B,C,A
2758,Sophomore,Kirkland,Female,Men,C,B,B,A,E,C,D,D,E,A,E,B,A,C,E,B,B,D,D,C,B,A,B,E,A,C,B,B,C,B,A
2759,Freshman,Hurlbut,Male,Men,C,B,B,D,E,A,D,E,B,B,D,B,C,D,E,D,D,B,D,C,C,C,E,D,A,E,B,C,C,B,C
2760,Freshman,Wigglesworth,Female,Men,D,C,D,C,D,A,B,E,E,B,D,C,B,C,E,E,E,A,C,E,D,E,C,E,C,C,E,B,C,B,D
2761,Sophomore,Kirkland,Male,Men,D,B,E,D,A,C,A,E,B,A,A,B,D,E,A,B,B,B,C,C,C,D,B,A,A,C,B,A,B,A,E
2762,Freshman,Matthews,Male,Women,C,E,E,B,B,B,C,E,B,D,B,B,B,B,E,E,B,B,B,A,E,D,E,D,A,E,B,C,A,A,A
2763,Freshman,Pennypacker,Female,Men,C,B,A,D,B,C,D,D,B,C,C,B,E,C,B,B,D,B,D,E,C,C,A,A,C,C,A,D,D,B,B
2764,Sophomore,Winthrop,Male,Women,D,B,E,E,A,C,C,D,C,E,A,B,D,A,E,C,D,E,D,E,D,B,D,E,B,E,B,B,A,C,C
2765,Senior,Dunster,Female,Both,B,D,E,D,D,B,D,E,B,E,D,B,D,B,E,B,E,E,B,C,E,E,B,B,C,A,E,D,D,B,B
2767,Sophomore,Eliot,Male,Women,A,B,A,B,B,D,C,E,D,E,B,B,B,D,C,C,C,C,D,C,D,A,D,A,B,B,A,A,C,E,E
2768,Junior,Mather,Male,Women,C,E,D,E,D,E,B,E,E,A,E,E,A,C,E,E,B,A,D,C,B,C,E,E,C,B,B,E,B,C,E
2769,Junior,Cabot,Female,Men,B,A,A,A,D,A,E,B,E,D,B,B,B,C,B,C,B,D,B,E,D,C,C,C,D,B,E,D,B,B,E
2770,Freshman,Wigglesworth,Female,Men,D,E,D,C,D,B,D,D,E,B,C,B,D,D,E,E,B,A,D,C,D,E,E,E,A,E,A,B,D,B,A
2771,Freshman,Hurlbut,Female,Men,C,E,A,C,D,D,E,B,C,D,B,C,D,A,B,B,A,A,C,B,D,C,D,B,B,E,E,B,C,A,C
2772,Junior,Kirkland,Male,Both,E,B,C,D,D,C,D,D,B,E,A,D,B,D,E,E,E,E,D,A,B,C,D,E,C,C,B,B,D,E,C
2774,Junior,Winthrop,Male,Both,B,E,B,E,D,A,B,D,B,B,A,E,D,C,E,E,E,A,A,C,C,D,B,E,A,E,C,B,A,A,E
2775,Freshman,Canaday,Male,Women,A,D,B,E,E,B,A,D,B,B,B,B,C,E,A,B,E,D,E,C,D,E,D,A,E,C,E,C,A,C,D
2776,Sophomore,Cabot,Female,Men,C,B,B,A,E,A,D,A,E,B,B,B,D,C,A,E,E,A,C,B,B,E,D,E,A,B,E,B,D,A,B
2777,Freshman,Hurlbut,Male,Men,D,E,B,C,E,A,B,E,A,B,B,A,B,C,E,E,B,A,C,C,C,A,E,C,A,E,A,B,C,B,E
2778,Sophomore,Kirkland,Female,Men,D,B,D,B,A,B,D,D,E,A,E,C,D,C,B,D,B,D,C,A,D,C,A,B,A,D,A,B,D,A,C
2779,Freshman,Wigglesworth,Female,Men,B,B,E,D,B,E,B,B,C,E,D,B,D,B,B,C,E,A,B,C,E,A,A,C,A,D,E,E,B,C,E
2780,Senior,Pforzheimer,Male,Women,D,C,D,E,D,D,B,E,B,E,A,B,D,E,D,E,B,D,D,E,B,C,B,D,C,E,B,B,C,B,D
2781,Junior,Mather,Female,Both,C,B,C,E,B,B,E,C,B,B,B,C,B,D,E,E,E,A,A,C,E,E,D,A,A,A,E,B,B,B,E
2782,Sophomore,Kirkland,Female,Men,C,B,D,D,E,C,B,E,B,E,E,C,B,E,A,C,C,E,E,A,E,C,E,D,B,E,A,B,A,A,C
2783,Sophomore,Winthrop,Female,Men,C,E,B,B,E,D,B,D,B,A,A,E,A,C,E,A,E,D,C,C,E,B,E,C,A,C,B,E,B,B,A
2784,Senior,Currier,Female,Men,C,E,C,D,A,B,E,A,C,E,C,C,A,D,D,E,E,B,C,E,D,C,E,D,A,C,A,D,A,A,A
2785,Freshman,Wigglesworth,Female,Men,E,C,B,A,E,E,D,B,B,A,A,E,B,D,B,E,B,C,C,E,E,C,E,B,C,D,B,B,A,E,D
2786,Sophomore,Eliot,Female,Both,C,B,E,D,D,C,D,A,B,B,D,A,B,B,D,D,B,A,D,C,C,B,E,E,C,A,E,D,D,C,A
2787,Sophomore,Dunster,Male,Women,C,C,E,E,B,B,B,E,D,D,A,E,C,A,C,A,E,E,C,C,D,C,D,A,D,B,A,E,B,A,E
2788,Freshman,Wigglesworth,Male,Women,D,A,D,D,D,E,B,E,B,D,D,B,B,C,D,B,E,B,C,C,D,B,A,C,E,B,E,D,B,B,B
2789,Freshman,Hurlbut,Female,Men,D,A,E,C,A,B,A,A,E,E,C,D,E,A,E,B,A,A,C,E,D,C,A,E,D,A,B,A,D,B,B
2790,Freshman,Thayer,Female,Men,E,E,E,B,B,D,E,A,B,C,E,C,D,C,A,E,D,C,E,B,D,C,D,A,C,E,A,D,E,A,C
2791,Sophomore,Winthrop,Female,Men,A,C,B,E,D,A,C,A,B,D,D,B,D,C,D,B,E,D,A,E,B,B,D,C,C,C,A,E,E,E,D
2793,Senior,Adams,Female,Men,B,D,B,E,E,B,B,D,D,C,B,A,B,C,A,E,D,D,E,C,A,E,E,B,C,E,E,D,A,B,C
2794,Sophomore,Cabot,Male,Women,A,E,E,D,E,C,B,D,B,A,A,B,E,A,E,A,B,E,D,E,C,B,E,D,C,D,E,B,C,E,B
2795,Junior,Quincy,Female,Both,D,A,B,C,E,A,B,A,B,D,A,B,D,C,A,B,C,D,C,D,E,A,D,A,A,E,B,B,D,C,B
2796,Alum,None,Female,Men,C,B,B,D,E,B,E,E,D,D,A,C,B,E,E,D,B,B,C,B,D,C,D,C,E,A,B,B,A,B,C
2797,Senior,Dunster,Male,Women,C,D,D,E,D,D,B,D,B,B,D,B,B,C,E,D,B,E,D,D,D,B,E,C,A,B,B,B,B,E,D
2798,Junior,Quincy,Male,Men,C,E,E,D,D,D,B,B,B,A,A,A,D,B,E,E,E,D,E,B,A,D,E,E,D,E,C,A,D,D,D
2799,Sophomore,Mather,Male,Women,E,E,C,C,D,D,D,E,A,B,D,B,A,E,E,E,E,C,C,D,D,C,D,D,A,B,B,D,B,E,B
